source,id,name,rawName,type,latitude,longitude,areaSqm,areaLabel,areaCategory,address,region,coordinateLabel,updatedAt,originalId,osmId,osmName,matchedType
official,nparks-88409,Mount Sinai Plain Playground,MOUNT SINAI PLAIN PG,Dedicated playground,1.3157210175750274,103.78109728549765,4414.821382045,"4,415 sqm",Neighbourhood,,South,"1.315721, 103.781097",2026-04-21T16:01:38.000Z,nparks-88409,,,
official,nparks-88438,Mugliston Park Playground,MUGLISTON PK PG,Dedicated playground,1.3854458918400234,103.87790631585169,2181.040050745,"2,181 sqm",Neighbourhood,,East,"1.385446, 103.877906",2026-04-21T16:01:38.000Z,nparks-88438,,,
official,nparks-88439,Neram Crescent Playground,NERAM CRESCENT PG,Dedicated playground,1.3855886003482265,103.86574410141814,11667.7676716,1.2 ha,Large,,North,"1.385589, 103.865744",2026-04-21T16:01:38.000Z,nparks-88439,,,
official,nparks-88703,Orchid Village Playground,ORCHID VILLAGE PG,Dedicated playground,1.3357040219418301,103.80171316653193,4005.6134528,"4,006 sqm",Neighbourhood,,Central,"1.335704, 103.801713",2026-04-21T16:01:38.000Z,nparks-88703,,,
official,nparks-88342,Park Villas Terrace Playground,PK VILLAS TERRACE PG,Dedicated playground,1.3689928277510748,103.87996361274367,3347.0671118,"3,347 sqm",Neighbourhood,,East,"1.368993, 103.879964",2026-04-21T16:01:38.000Z,nparks-88342,,,
official,nparks-88444,Parry Road Playground,PARRY RD PG,Dedicated playground,1.3660287545608498,103.87750439954596,3016.1703369,"3,016 sqm",Neighbourhood,,East,"1.366029, 103.877504",2026-04-21T16:01:38.000Z,nparks-88444,,,
official,nparks-88344,Pavilion Park Playground,PAVILION PARK PLAYGROUND,Dedicated playground,1.3722856733513273,103.7519772914944,4356.19236895,"4,356 sqm",Neighbourhood,,West,"1.372286, 103.751977",2026-04-21T16:01:38.000Z,nparks-88344,,,
official,nparks-88745,Pavilion Playground II,PAVILION PLAYGROUND II,Dedicated playground,1.368340422072448,103.75343447476291,5166.132391225,"5,166 sqm",Neighbourhood,,West,"1.368340, 103.753434",2026-04-21T16:01:38.000Z,nparks-88745,,,
official,nparks-88658,Pemimpin Place Playground,PEMIMPIN PLACE PG,Dedicated playground,1.3533699374507553,103.8427195604123,3480.98138915,"3,481 sqm",Neighbourhood,,Central,"1.353370, 103.842720",2026-04-21T16:01:38.000Z,nparks-88658,,,
official,nparks-88630,Pesari Walk Playground,PESARI WALK PG,Dedicated playground,1.3244296378828164,103.9539785936791,1348.72603926,"1,349 sqm",Pocket,,East,"1.324430, 103.953979",2026-04-21T16:01:38.000Z,nparks-88630,,,
official,nparks-88593,Platina Road Playground,PLATINA RD PG,Dedicated playground,1.4275453457323766,103.82611872435531,799.84541463,800 sqm,Pocket,,North,"1.427545, 103.826119",2026-04-21T16:01:38.000Z,nparks-88593,,,
official,nparks-88447,Poh Huat Road Playground,POH HUAT RD PG,Dedicated playground,1.3669371159297643,103.88161112353755,1234.226918515,"1,234 sqm",Pocket,,East,"1.366937, 103.881611",2026-04-21T16:01:38.000Z,nparks-88447,,,
official,nparks-88445,Saraca Road Playground,SARACA RD PG,Dedicated playground,1.3866687658524723,103.8586374762825,3215.43331205,"3,215 sqm",Neighbourhood,,Central,"1.386669, 103.858637",2026-04-21T16:01:38.000Z,nparks-88445,,,
official,nparks-88643,Savoy Park Playground,SAVOY PK PG,Dedicated playground,1.3334144862901973,103.7699266723165,1121.949986125,"1,122 sqm",Pocket,,West,"1.333414, 103.769927",2026-04-21T16:01:38.000Z,nparks-88643,,,
official,nparks-88448,Seletar Terrace Playground,SELETAR TERRACE PG,Dedicated playground,1.381482754028829,103.868774404846,1349.197829925,"1,349 sqm",Pocket,,East,"1.381483, 103.868774",2026-04-21T16:01:38.000Z,nparks-88448,,,
official,nparks-88637,Sennett Avenue Playground,SENNETT AVE PG,Dedicated playground,1.3169670574429417,103.93628016907121,3323.196763145,"3,323 sqm",Neighbourhood,,East,"1.316967, 103.936280",2026-04-21T16:01:38.000Z,nparks-88637,,,
official,nparks-88358,Serenade Walk Playground,SERENADE WALK PG,Dedicated playground,1.3799210099649377,103.83455966687733,1097.577493985,"1,098 sqm",Pocket,,Central,"1.379921, 103.834560",2026-04-21T16:01:38.000Z,nparks-88358,,,
official,nparks-88359,Shangri-La Playground,SHANGRI-LA PLAYGROUND,Dedicated playground,1.3710206044792923,103.8323920022382,3979.889152985,"3,980 sqm",Neighbourhood,,Central,"1.371021, 103.832392",2026-04-21T16:01:38.000Z,nparks-88359,,,
official,nparks-88398,Shelford Road Playground,SHELFORD RD PG,Dedicated playground,1.3283701220240436,103.81043241139625,2072.340180825,"2,072 sqm",Neighbourhood,,Central,"1.328370, 103.810432",2026-04-21T16:01:38.000Z,nparks-88398,,,
official,nparks-88706,Sixth Avenue Playground,SIXTH AVE PG,Dedicated playground,1.32243593615978,103.79128056190346,999.76923409,"1,000 sqm",Pocket,,Central,"1.322436, 103.791281",2026-04-21T16:01:38.000Z,nparks-88706,,,
official,nparks-88675,Somme Road Playground,SOMME RD PG,Dedicated playground,1.3114841047147199,103.85815199975507,6717.76843165,"6,718 sqm",Neighbourhood,,South,"1.311484, 103.858152",2026-04-21T16:01:38.000Z,nparks-88675,,,
official,nparks-88659,Soo Chow Walk Playground,SOO CHOW WALK PG,Dedicated playground,1.3536471358300504,103.83202835279195,7809.93056645,"7,810 sqm",Neighbourhood,,Central,"1.353647, 103.832028",2026-04-21T16:01:38.000Z,nparks-88659,,,
official,nparks-88597,Springleaf Avenue Playground,SPRINGLEAF AVE PG,Dedicated playground,1.4009038349812015,103.82259766879525,5582.948126805,"5,583 sqm",Neighbourhood,,North,"1.400904, 103.822598",2026-04-21T16:01:38.000Z,nparks-88597,,,
official,nparks-88595,Springleaf Garden Playground,SPRINGLEAF GARDEN PG,Dedicated playground,1.3980395816401683,103.8223229784298,7578.133219115,"7,578 sqm",Neighbourhood,,North,"1.398040, 103.822323",2026-04-21T16:01:38.000Z,nparks-88595,,,
official,nparks-88417,Stratton Walk Playground,STRATTON WALK PG,Dedicated playground,1.3791951949591588,103.86692143203751,3438.10880081,"3,438 sqm",Neighbourhood,,East,"1.379195, 103.866921",2026-04-21T16:01:38.000Z,nparks-88417,,,
official,nparks-88341,Street Anne's Wood Playground,ST ANNE'S WOOD PG,Dedicated playground,1.39164006767556,103.9037361498062,999.982348285,"1,000 sqm",Pocket,,East,"1.391640, 103.903736",2026-04-21T16:01:38.000Z,nparks-88341,,,
official,nparks-88553,Street Michael's Playground,ST MICHAEL'S PG,Dedicated playground,1.3262280958131525,103.86488766637642,704.154387995,704 sqm,Pocket,,East,"1.326228, 103.864888",2026-04-21T16:01:38.000Z,nparks-88553,,,
official,nparks-88353,Street. Nicholas View Playground,ST. NICHOLAS VIEW PLAYGROUND,Dedicated playground,1.3716264409438255,103.83278502528952,1410.0086452,"1,410 sqm",Pocket,,Central,"1.371626, 103.832785",2026-04-21T16:01:38.000Z,nparks-88353,,,
official,nparks-88629,Sunbird Circle Playground,SUNBIRD CIRCLE PG,Dedicated playground,1.3390909036283438,103.95824012802515,4623.228561255,"4,623 sqm",Neighbourhood,,East,"1.339091, 103.958240",2026-04-21T16:01:38.000Z,nparks-88629,,,
official,nparks-88360,Sunrise Close Playground,SUNRISE CLOSE PG,Dedicated playground,1.3870117216118698,103.85750994585806,2025.76542585,"2,026 sqm",Neighbourhood,,Central,"1.387012, 103.857510",2026-04-21T16:01:38.000Z,nparks-88360,,,
official,nparks-88361,Sunrise Drive Playground I,SUNRISE DR PG I,Dedicated playground,1.388305338068579,103.85737062021855,834.471866935,834 sqm,Pocket,,North,"1.388305, 103.857371",2026-04-21T16:01:38.000Z,nparks-88361,,,
official,nparks-88376,Sunrise Drive Playground II,SUNRISE DR PG II,Dedicated playground,1.3903014178123845,103.85525165964455,2490.89305035,"2,491 sqm",Neighbourhood,,North,"1.390301, 103.855252",2026-04-21T16:01:38.000Z,nparks-88376,,,
official,nparks-88362,Sunrise Place Playground,SUNRISE PLACE PG,Dedicated playground,1.3869426039110087,103.85660014074124,1211.898036815,"1,212 sqm",Pocket,,Central,"1.386943, 103.856600",2026-04-21T16:01:38.000Z,nparks-88362,,,
official,nparks-88363,Sunrise Way Playground,SUNRISE WAY PG,Dedicated playground,1.3876742987725457,103.8566800843983,1133.30637479,"1,133 sqm",Pocket,,North,"1.387674, 103.856680",2026-04-21T16:01:38.000Z,nparks-88363,,,
official,nparks-88746,Sunset Way Playground,SUNSET WAY PG,Dedicated playground,1.3267878202217431,103.76640642909675,9823.561466025,"9,824 sqm",Neighbourhood,,West,"1.326788, 103.766406",2026-04-21T16:01:38.000Z,nparks-88746,,,
official,nparks-88382,Tai Hwan Terrace Playground,TAI HWAN TERRACE PG,Dedicated playground,1.3564455112390452,103.8603394027534,10528.944792105,1.1 ha,Large,,Central,"1.356446, 103.860339",2026-04-21T16:01:38.000Z,nparks-88382,,,
official,nparks-88546,Tai Keng Gardens Playground,TAI KENG GARDENS PG,Dedicated playground,1.346170531692557,103.88505458283811,9073.090679915,"9,073 sqm",Neighbourhood,,East,"1.346171, 103.885055",2026-04-21T16:01:38.000Z,nparks-88546,,,
official,nparks-88550,Tai Keng Place Playground,TAI KENG PLACE PG,Dedicated playground,1.345041324620132,103.88484078064656,1012.15661265,"1,012 sqm",Pocket,,East,"1.345041, 103.884841",2026-04-21T16:01:38.000Z,nparks-88550,,,
official,nparks-88750,Taman Kembangan Playground,TAMAN KEMBANGAN PG,Dedicated playground,1.325003305654955,103.91440219019879,3858.491386145,"3,858 sqm",Neighbourhood,,East,"1.325003, 103.914402",2026-04-21T16:01:38.000Z,nparks-88750,,,
official,nparks-88780,Taman Mas Merah Playground,TAMAN MAS MERAH PLAYGROUND,Dedicated playground,1.308703286122327,103.76472555154503,1549.71117872,"1,550 sqm",Pocket,,South,"1.308703, 103.764726",2026-04-21T16:01:38.000Z,nparks-88780,,,
official,nparks-88440,Tamarind Road Playground,TAMARIND RD PG,Dedicated playground,1.3896991865139798,103.86020178045604,1854.23037124,"1,854 sqm",Pocket,,North,"1.389699, 103.860202",2026-04-21T16:01:38.000Z,nparks-88440,,,
official,nparks-88618,Tanah Merah Playground,TANAH MERAH PG,Dedicated playground,1.3290293360899,103.94687554887881,3600.28737945,"3,600 sqm",Neighbourhood,,East,"1.329029, 103.946876",2026-04-21T16:01:38.000Z,nparks-88618,,,
official,nparks-88467,Tanjong Katong Road South Playground,TANJONG KATONG RD SOUTH PG,Dedicated playground,1.3001741105264821,103.89732193154623,3607.535610635,"3,608 sqm",Neighbourhood,,East,"1.300174, 103.897322",2026-04-21T16:01:38.000Z,nparks-88467,,,
official,nparks-88364,Teacher's Estate Playground,TEACHER`S ESTATE PG,Dedicated playground,1.3819922656659185,103.82919950234891,7811.92838062,"7,812 sqm",Neighbourhood,,Central,"1.381992, 103.829200",2026-04-21T16:01:38.000Z,nparks-88364,,,
official,nparks-88392,The Inglewood Playground,THE INGLEWOOD PG,Dedicated playground,1.3610744597438502,103.8300516835762,1781.4581025,"1,781 sqm",Pocket,,Central,"1.361074, 103.830052",2026-04-21T16:01:38.000Z,nparks-88392,,,
official,nparks-88365,Thomson Green Playground,THOMSON GREEN PG,Dedicated playground,1.3786921826899698,103.83262325345856,6684.36521293,"6,684 sqm",Neighbourhood,,Central,"1.378692, 103.832623",2026-04-21T16:01:38.000Z,nparks-88365,,,
official,nparks-88671,Thomson Road Playground,THOMSON RD PG,Dedicated playground,1.3162599551384195,103.84370946452388,5372.134659195,"5,372 sqm",Neighbourhood,,South,"1.316260, 103.843709",2026-04-21T16:01:38.000Z,nparks-88671,,,
official,nparks-88366,Thomson Walk Playground,THOMSON WALK PG,Dedicated playground,1.3760005695093736,103.83248564324286,2136.152638505,"2,136 sqm",Neighbourhood,,Central,"1.376001, 103.832486",2026-04-21T16:01:38.000Z,nparks-88366,,,
official,nparks-88596,Thong Soon Green Playground,THONG SOON GREEN PG,Dedicated playground,1.4000547089160098,103.81838893422373,7261.33691331,"7,261 sqm",Neighbourhood,,North,"1.400055, 103.818389",2026-04-21T16:01:38.000Z,nparks-88596,,,
official,nparks-88763,Victoria Park Playground,VICTORIA PARK PLAYGROUND,Dedicated playground,1.321902799396018,103.80180993643792,1688.810483425,"1,689 sqm",Pocket,,Central,"1.321903, 103.801810",2026-04-21T16:01:38.000Z,nparks-88763,,,
official,nparks-88751,Waringin Park Playground,WARINGIN PK PG,Dedicated playground,1.3230230142973407,103.91917852870084,3817.655277695,"3,818 sqm",Neighbourhood,,East,"1.323023, 103.919179",2026-04-21T16:01:38.000Z,nparks-88751,,,
official,nparks-88704,Watten Heights Playground,WATTEN HEIGHTS PG,Dedicated playground,1.3315101656981838,103.80818355774429,9194.452398245,"9,194 sqm",Neighbourhood,,Central,"1.331510, 103.808184",2026-04-21T16:01:38.000Z,nparks-88704,,,
official,nparks-88781,West Coast Green Playground,WEST COAST GREEN PLAYGROUND,Dedicated playground,1.3155603512090228,103.75636016964519,10220.127826445,1.0 ha,Large,,West,"1.315560, 103.756360",2026-04-21T16:01:38.000Z,nparks-88781,,,
official,parks-sg-west-coast-pk,West Coast Park,West Coast Park,Park with playground,1.2974744660721955,103.76283333952928,499656.07255784,50.0 ha,Destination,Parallel to West Coast Highway,South,"1.297474, 103.762833",2026-04-21T16:01:38.000Z,parks-sg-west-coast-pk,,,
official,nparks-88511,West Coast Place Playground,WEST COAST PLACE PLAYGROUND,Dedicated playground,1.3142539349178524,103.7584501679103,8362.62387941,"8,363 sqm",Neighbourhood,,West,"1.314254, 103.758450",2026-04-21T16:01:38.000Z,nparks-88511,,,
official,nparks-88775,Westville Playground,WESTVILLE PLAYGROUND,Dedicated playground,1.3536022354009014,103.69953571293019,5714.22296119,"5,714 sqm",Neighbourhood,,West,"1.353602, 103.699536",2026-04-21T16:01:38.000Z,nparks-88775,,,
official,nparks-88774,Westwood Park Playground,WESTWOOD PARK PLAYGROUND,Dedicated playground,1.3518026478484713,103.70105312473154,2837.576431835,"2,838 sqm",Neighbourhood,,West,"1.351803, 103.701053",2026-04-21T16:01:38.000Z,nparks-88774,,,
official,parks-sg-woodlands-town-garden,Woodlands Town Garden,Woodlands Town Garden,Park with playground,1.43780991829926,103.770189953625,0,Area not published,Area unavailable,Woodlands Centre Road adjacent to Bukit Timah Expressway,North,"1.437810, 103.770190",2014-04-17T01:02:24.000Z,parks-sg-woodlands-town-garden,,,
official,parks-sg-woodlands-waterfront-pk,Woodlands Waterfront Park,Woodlands Waterfront Park,Park with playground,1.4533560651459223,103.78131812725178,110312.018570395,11.0 ha,Destination,Admiralty Road West,North,"1.453356, 103.781318",2026-04-21T16:01:38.000Z,parks-sg-woodlands-waterfront-pk,,,
official,nparks-88373,Yio Chu Kang Gardens Playground,YIO CHU KANG GARDENS PG,Dedicated playground,1.3806814928245077,103.83748706008444,5286.00567924,"5,286 sqm",Neighbourhood,,Central,"1.380681, 103.837487",2026-04-21T16:01:38.000Z,nparks-88373,,,
official,parks-sg-zhenghua-pk,Zhenghua Park,Zhenghua Park,Park with playground,1.36796166979209,103.778288626402,0,Area not published,Area unavailable,"Bounded by Bt Timah Expressway (BKE), BKE Slip Road to Kranji Expressway (KJE) & Dairy Farm Road",Central,"1.367962, 103.778289",2014-04-17T01:02:24.000Z,parks-sg-zhenghua-pk,,,
osm,osm-node-9956116646,2c Kallang Heights,2C Kallang Heights,Dedicated playground,1.3134902,103.8719135,0,Area unavailable,Area unavailable,,South,"1.313490, 103.871914",,,osm-node-9956116646,2c Kallang Heights,named
osm,osm-way-936219331,38d Playground,38D Playground,Dedicated playground,1.3221152583333338,103.86705243958333,228.9979479729106,229 sqm,Pocket,,East,"1.322115, 103.867052",,,osm-way-936219331,38d Playground,named
osm,osm-node-9956303420,3c Kallang Heights,3C Kallang Heights,Dedicated playground,1.3139671,103.8727395,0,Area unavailable,Area unavailable,,South,"1.313967, 103.872739",,,osm-node-9956303420,3c Kallang Heights,named
osm,osm-node-9956289491,5a Kallang Heights,5A Kallang Heights,Dedicated playground,1.3135157,103.8731838,0,Area unavailable,Area unavailable,,South,"1.313516, 103.873184",,,osm-node-9956289491,5a Kallang Heights,named
osm,osm-node-6238509985,889 Children's Playground,889 Children's Playground,Dedicated playground,1.350183,103.9309334,0,Area unavailable,Area unavailable,,East,"1.350183, 103.930933",,,osm-node-6238509985,889 Children's Playground,named
osm,osm-way-1202580778,Adventure Fitness Corner,Adventure Fitness Corner,Dedicated playground,1.3458180363636365,103.95117411818183,436.05779990669583,436 sqm,Pocket,,East,"1.345818, 103.951174",,,osm-way-1202580778,Adventure Fitness Corner,named
osm,osm-way-1322908025,Adventure Playwoods,Adventure Playwoods,Dedicated playground,1.3394935545454545,103.87489237272726,1011.3131383776256,"1,011 sqm",Pocket,,East,"1.339494, 103.874892",,,osm-way-1322908025,Adventure Playwoods,named
osm,osm-way-529174060,Adventure Trail And Treehouses,Adventure Trail and Treehouses,Dedicated playground,1.2829917083333335,103.86709331666667,2645.1133915552205,"2,645 sqm",Neighbourhood,,South,"1.282992, 103.867093",,,osm-way-529174060,Adventure Trail And Treehouses,named
osm,osm-way-590001340,Aeroplane Playground,Aeroplane Playground,Dedicated playground,1.4088527629629632,103.86791934444443,812.5062338104736,813 sqm,Pocket,,North,"1.408853, 103.867919",,,osm-way-590001340,Aeroplane Playground,named
osm,osm-node-11810727767,Airplane Playground,Airplane Playground,Dedicated playground,1.3286414,103.7221597,0,Area unavailable,Area unavailable,,West,"1.328641, 103.722160",,,osm-node-11810727767,Airplane Playground,named
osm,osm-node-11810727765,Alice In Wonderland Playground,Alice in Wonderland playground,Dedicated playground,1.2944734,103.8098801,0,Area unavailable,Area unavailable,,South,"1.294473, 103.809880",,,osm-node-11810727765,Alice In Wonderland Playground,named
osm,osm-way-558401471,Ang Mo Kio Town Garden West Playground,Ang Mo Kio Town Garden West Playground,Dedicated playground,1.3735695142857143,103.84479804285715,1132.328795405016,"1,132 sqm",Pocket,,Central,"1.373570, 103.844798",,,osm-way-558401471,Ang Mo Kio Town Garden West Playground,named
osm,osm-node-11051415798,Aperia Wonderland,Aperia Wonderland,Dedicated playground,1.3109367,103.8641301,0,Area unavailable,Area unavailable,,South,"1.310937, 103.864130",,,osm-node-11051415798,Aperia Wonderland,named
osm,osm-node-5414652929,Arts Play,Arts Play,Dedicated playground,1.306134,103.9050389,0,Area unavailable,Area unavailable,,East,"1.306134, 103.905039",,,osm-node-5414652929,Arts Play,named
osm,osm-node-5667225855,Badminton Court,Badminton court,Dedicated playground,1.3156525,103.7716297,0,Area unavailable,Area unavailable,,South,"1.315652, 103.771630",,,osm-node-5667225855,Badminton Court,named
osm,osm-way-586556250,Battleship Playground,Battleship Playground,Dedicated playground,1.462006465217391,103.83626720869566,1064.0684721371097,"1,064 sqm",Pocket,,North,"1.462006, 103.836267",,,osm-way-586556250,Battleship Playground,named
osm,osm-node-7480584403,Biba Playground,Biba Playground,Dedicated playground,1.3413559,103.7026117,0,Area unavailable,Area unavailable,,West,"1.341356, 103.702612",,,osm-node-7480584403,Biba Playground,named
osm,osm-way-1507588098,Bishan Active Park Playground,Bishan Active Park Playground,Dedicated playground,1.3560870384615384,103.84718419999999,310.6755190402285,311 sqm,Pocket,,Central,"1.356087, 103.847184",,,osm-way-1507588098,Bishan Active Park Playground,named
